,content,sentiment
7857,im joining twitter lol,0
7858,working late house love company. want summer evening people,0
7859,@timen great idea,1
7860,@nickiminaj nicklaus iï¿½m mad missed va last night gonna snatch make wifey minee,0
7861,@ikonora great night,1
7862,got home day pampering shopping white outfit totally complete,1
7863,@audreyallure really thinking staying till tomorrow .. back philly nite wanna stay bad.,0
7864,@spinachpuffs yeeeeah . . . seen empire top computer game http greatestgames,1
7865,@dougiemcfly http twitpic.com uc awww shame flued apparently realllly good stuff. good luck f ...,1
7866,@madberry testfest weer een groot succes,1
7867,biggest food fight mosh pit ever miss across school,0
7868,darn supposed haiku formatting failed me.,0
7869,cute malay girl came seemy room rent sadly think guyfreind bit misleading disappointing lol,0
7870,@aliasgirl exactly say hinted him. seriously die true.,0
7871,@therealingrosso nto milk deffo,1
7872,@jonathanrknight g night jonathan tried stay up really did. can t wait till ur timezone much easier then,0
7873,@cheetham ala can t broadcast lunch bandwidth room,0
7874,http twitpic.com ov @martinhiggins ahte stress supposed friday make wanna cry,0
7875,headache,0
7876,sure real state market moving confused either hold go ahead plan,0
7877,@opheliapunk nothing sad actually,0
7878,hmmm... lovely. wish now. tired can t sleep,0
7879,@cheekykerri defo can t wait nice afternoon music,1
7880,dam finished watching prison break final break...omg dont think cried hard show..finally understand finale,0
7881,much day off foot place day,0
7882,worthless person. one love love back way should.,0
7883,@akashathekitty read those. cool. definitely get one,1
7884,@ambersalerts lol look youtube later thanks,1
7885,born barn would like hay youtube mother song,1
7886,side seat loner. please starbucks there.,0
7887,@lrntoswim thx followfriday ... afraid remiss blip lately.,0
7888,roscoe smooth sailin one tell song rap friend u failed,0
7889,im feelin rite.. mood flor twitter dark...,0
7890,@thespencersmith hush...stop teasing,0
7891,@sethu j ever man aswell love now. want gossip girl too decided summer spending lots.,1
7892,last day st andrews.. spend west sand packing,0
7893,@diannemr like that,1
7894,doctor anyone wanna somethin bit,1
7895,catching reading... twitter n bf break,1
7896,@aprilamiller evening sunset time,1
7897,beautiful morning,1
7898,flash lost frisby roof. sad day lol,0
7899,hungry,0
7900,really tired sunday morning xxx,0
7901,im home....on friday night. good,0
7902,@tor awesome book can t wait film enjoy scared x,1
7903,@soapylove congrats invisalign need get refitted mine got lazy stopped wearing them.,1
7904,disappointed learn newark oh cancelled july firework due economy,0
7905,@joycecherrier awww. mean sound like overgrown age baby still stick. bad yesterday still bad.,1
7906,it s romantic novel cried end i m going bed. i m tired.,0
7907,@flutters bye send pics. supposed go shit got fucked up.,0
7908,@xxcharrrs aw anytime boo. realized need fun guys. change pic poofy hair one,1
7909,rec game....trying cry...the pain much..i need him...can t lose lt ...my heart breakingg,0
7910,ok @samcarterrules saw u joey thought u looked interesting like thing sanctuarysunday,1
7911,happy star war day .... may th you,1
7912,missed call,0
7913,flickr longer recognize e mail addresses. can t log in.,0
7914,@justinbazan maybe got hour ago awesome night nah can t it.,1
7915,@shadowowns aww lt thank youu.,1
7916,http twitpic.com ar post guitar hero as kicking,1
7917,made way round park jogging. quite pleased th outing,1
7918,@gemmak know exactly mean lost many friends. feel,0
7919,im going bed dnt feel well always,0
7920,@marykayte lucky still want blue one,1
7921,car home. yay . boo paying mom installments. gave today. need win lottery.,1
7922,@plsdontgogurl that s one. wish video compilation @jordanknight s thrusting,1
7923,also think talking now. okay need get bed. btw miss brothers.,0
7924,ooh icecream s gone oh wait got another box freezor yumm,0
7925,got awesome hair cut todayyyy look hottt haha homework,1
7926,need pack cali cali cannot waittt thinking glass wine order celebrate weekend vaca. still work morrow tho.,1
7927,fb boring wanna sing right now..,1
7928,shout sanjeev thank first follower twitter.,1
7929,really sad shes missing critical mass,0
7930,@ialejandro aww thought forgot last night. hardly twitter phone text evening ok,0
7931,@ncteacher appreciate,1
7932,@infobunny ouch. realising sheltered upbringing was.,0
7933,http dayna.dreamwidth.org daily random ness,1
7934,@irishprincess great meet ya katie...awesome show sure safe travel home.,1
7935,@ashleytisdale ahhh sooo happy ashley tisdale germany oberhausen... show tv o clock,1
7936,@jamie oliver whats breaky then russtle something hangover please jamie lmao,0
7937,played show tonight @ chinnerys southend. snapped guitar strap ripped string threw guitar across stage...,0
7938,@patriciap thanks follow,1
7939,@jegjeg yay coutchcouch,1
7940,sway sway baby zommgg love need screamo tho boy,1
7941,damn never knew could miss phone much hour till told back till,0
7942,aw amp really miss alice amp charlotte tonight dunno though hey spoon,0
7943,alex,0
7944,least day,0
7945,@msdivineknight wish could want stay play u guy enjoy block party,0
7946,dont wanna work tonight,0
7947,bye daddy see tuesday,0
7948,day open . know do. everyone leaving today,0
7949,library friggin bored.,0
7950,@jhonenv need horror lovecraftian actually enough weird horror movies.,0
7951,@visadharah still disney just trained soarin rose same applied apartment last night eric lost job,0
7952,@esmeacullen awwwwwww totally rock...i felt happiest girl eva,1
7953,got home long day asda. joy,1
7954,got work.... working night shift hospital hr day starting get me...,0
7955,@fredamooncotch turn closed caption ... read watch animal planet tiime.,1
7956,happy mother day u mother happy mother day mother miss mom....,0
7957,@hilzfuld haha tripped talking harvard read aussie automatically came idiot,1
7958,hillsong tom. night dad s birthday wish could see bday though.,0
7959,@gi ri ja good morning nice see you,1
7960,great night ashleigh make good dance teacher kicked ben butt pillow fight,1
7961,need get back daily tweeting. hiatus suck also suck gsn interrupting show airing. gt lt,0
7962,bed gonna read new moon little late night night xxx,0
7963,@lisabernart great meet you thanks use umbrella...i hope ate got sleep,0
7964,well bed...cant wait party mother s day like hour,1
7965,finally got money. bad go bill,0
7966,reading book sunshine goona good day,1
7967,diy dying mg clothes black again...save money,1
7968,@oyfreakinvey u witch im upstate fucking hick dry county. alcohol ethnic food. im crying.,0
7969,dog died today. years. miss much.,0
7970,@marvetbritto awesome that s wanna roll become mogul status,1
7971,ohh boy baby tooth came,0
7972,victory bulldog celebrated white chocolate cheesecake nom nom nom whatta fattyyy,1
7973,@princejamir thanks follow bro,1
7974,@chicagogirl gotcha. place atlantic side. better surfing plus like close crazy foreign restaurants. mmm fl.,1
7975,time pack work much time twitter thank follow fridays. back later,0
7976,got paid nowhere near much thought would,0
7977,ready saddenning depressing dullful upsetting dreadful weekend.,0
7978,think quot how much want it quot factor really want fit again that s going happen,0
7979,dishes...i miss kitchen team,0
7980,oh happy day nice weather smiling happy baby icecream later,1
7981,shoot. mile,0
7982,@dh photography good morning hope great day,1
7983,@filmnerdjamie seen star trek twice. seeing quot up quot today d since outvoted.,1
7984,@chelseapiersnyc tiny.cc seem load thinking going batting cage apparently gotta book adv,0
7985,may th you happy star war day,1
7986,want hear voice,0
7987,checkout line...kate amp jon splashed u weekly. sad,0
7988,brilliant weekend. brilliant say work actually working .,1
7989,know told didnt want stay home lied really want stay home,0
7990,missing husband nice wake parent house. dog ecstatic,1
7991,@robo rob ikr. hate lack troyella ggmow always make sad,0
7992,cat missing days. freaking out.,0
7993,wide awake grouchy fuck.,0
7994,sorting twitter issues....very frustrated can t talk someone respond slowly issue capacity challenge,0
7995,@geekysteph also try friendly fire already heard them. great stuff florence machine. great great music,1
7996,mmm eating tostitos amp amp piknik spinach dip s amp r. lt,1
7997,photo great night. http tumblr.com xmopgymj,1
7998,meant mama,0
7999,@ellenmalloy thanks trying hoping bud trillin fest would honored guest hobnobbed.,1
8000,ugh gone new phone screen black mean texting,0
8001,@joannarobbins spot on ...i tweet without it thanks share tonight.,1
8002,finished watching quot role model quot hilarious debating whether go . hmmm...,1
8003,@osocash hi thx following teach chinese lesson youtube pls feel free look chineselearn,1
8004,town. uncle gabriel coming in. miss gabe tempted ask go back baton rouge stay side fam...,0
8005,@godfatherobie @ work missed everythin yesterday know wot anybody,0
8006,woke up hopefully going see xmen film today,1
8007,@gnimsh forgot answer kindle question yesterday. honestly used much. two paperback book want read first.,1
8008,okay day. hanging brianna saelina good,1
8009,@allangoesdmb listen alot work. damn good show,1
8010,@ work,0
8011,safely say euro winner week,0
8012,wooo recovering running race life yest managed min sec bad absolutley trianing,1
8013,headed home see yall a.m. tweet,1
8014,need follower,0
8015,@megaman yeah work. busy day tired hungry.,0
8016,http snipurl.com hbpg canalway cavalcade little venice near warwick avenue today,0
8017,@tommcfly hate feeling like,0
8018,offered fred loan moniiieeeess...,0
8019,@ninjen really enjoying drown tear,1
8020,@ronenk @jewlicious guy nothing free life. shidduch money,0
8021,@glennbeck husband loosing goverment job due downsizing he looking new job can t find one small town,0
8022,happy friday...not happy rain,1
8023,happy star war day....me s ja ja binks ha crappy day outside though ah well make bit motivation revise,1
8024,pretty good day. let s see night goes. oh work day tomorrow picnic,0
8025,going shopping sunday dinner round two p,1
8026,grey anatomy fuckn awesome atm,1
8027,oh zombiepix follow anymore... need someone cheer,0
8028,@gfalcone hmmm toughie haha alike tom question xx,1
8029,bali wait,1
8030,usher guy made mother s day really awesome today thanks coming early prep surprise gift mom,1
8031,slept in missed bus train delayed stop stop late work. fucking heelllll,0
8032,really good concept mozconcept. really love send something mine time,0
8033,saw baby dove fall tree break neck die tried save couldnt. cruel world,0
8034,@michaelmagical crazy busy here grin mother s day weekend. lot abies sending well wish,1
8035,star war day may th you.,1
8036,@bighugclub get around problem good idea.,0
8037,@ralphp eagerly anticipating twitpics,1
8038,wish bank holiday could radio afternoon... least another week come idea,0
8039,@lollipop great interview video favorite youtube,1
8040,@aimeelady girl last night would let her figure boy would enjoyed watching...,1
8041,@formicadinette yipe sorry hear,1
8042,@gedhead @stephenfry fiftythousand followers... hugh laurie s needle haystack now,0
8043,@nikkibop even fat huh @freyalynn friggin huge freak.,0
8044,start getting ready work. took lexi park earlier wish could lay around day.,0
8045,@vansunder making hot chocolate almond milk. mother day festivity starting early,1
8046,@clairesale poor beta took seattle riding lap plane. happy week long outage cold,0
8047,low low low low low low low low low.............................,0
8048,hopped bed put swwwaaaaggg oooonnnn got back bed raining,1
8049,going get full night sleep tonight arm get better. fun forced use left hand,0
8050,hopefully going back work tomorrow tired flu.. beside love working child fun play with,1
